aislado_id,metodo_extraccion,grupo_experimental,replica_biologica,concentracion_mg_ml,conidias_log10,porcentaje_inhibicion_hoja,extra_medicion,es_control,hoja_origen,fila_origen,conidias_crudo,control_conidias_log10,control_conidias_crudo,porcentaje_inhibicion,porcentaje_inhibicion_log10,inhibicion_completa,inhibicion_negativa,diferencia_con_hoja,logit_inhibicion
H5N,maceracion,Grupo 2 - H14,3,0.0,,26.76962676962676,,True,MACERACIÓN,74,,7.77,58884365.53555884,,,False,False,,
H5N,maceracion,Grupo 2 - H14,1,0.2,,26.51222651222651,28.44272844272844,False,MACERACIÓN,72,,7.77,58884365.53555884,,,False,False,,
H5N,maceracion,Grupo 2 - H14,2,0.2,,32.04633204633204,3.123464890479175,False,MACERACIÓN,73,,7.77,58884365.53555884,,,False,False,,
H5N,maceracion,Grupo 2 - H14,3,0.2,,26.76962676962676,,False,MACERACIÓN,74,,7.77,58884365.53555884,,,False,False,,
H5N,maceracion,Grupo 2 - H14,1,1.0,,26.51222651222651,28.44272844272844,False,MACERACIÓN,72,,7.77,58884365.53555884,,,False,False,,
H5N,maceracion,Grupo 2 - H14,2,1.0,,32.04633204633204,3.123464890479175,False,MACERACIÓN,73,,7.77,58884365.53555884,,,False,False,,
H5N,maceracion,Grupo 2 - H14,3,1.0,,26.76962676962676,,False,MACERACIÓN,74,,7.77,58884365.53555884,,,False,False,,
H5N,maceracion,Grupo 2 - H14,1,5.0,5.71,26.51222651222651,28.44272844272844,False,MACERACIÓN,72,512861.3839913648,7.77,58884365.53555884,99.12903641004391,26.512226512226512,False,False,72.6168098978174,4.734577505109569
H5N,maceracion,Grupo 2 - H14,2,5.0,5.28,32.04633204633204,3.123464890479175,False,MACERACIÓN,73,190546.07179632483,7.77,58884365.53555884,99.67640634307037,32.04633204633204,False,False,67.63007429673833,5.730195698020835
H5N,maceracion,Grupo 2 - H14,3,5.0,5.69,26.76962676962676,,False,MACERACIÓN,74,489778.81936844665,7.77,58884365.53555884,99.16823622889733,26.769626769626765,False,False,72.39860945927057,4.781024571150142
H6B,maceracion,Grupo 4 - H30,1,0.0,7.94,31.360201511335013,24.68513853904282,True,MACERACIÓN,48,87096358.99560814,7.94,87096358.99560814,,,False,False,,
H6B,maceracion,Grupo 4 - H30,2,0.0,,20.15113350125945,5.903295539172794,True,MACERACIÓN,49,,7.94,87096358.99560814,,,False,False,,
H6B,maceracion,Grupo 4 - H30,3,0.0,,22.544080604534003,,True,MACERACIÓN,50,,7.94,87096358.99560814,,,False,False,,
H6B,maceracion,Grupo 4 - H30,1,0.2,7.9,31.360201511335013,24.68513853904282,False,MACERACIÓN,48,79432823.47242822,7.94,87096358.99560814,8.798916064409024,0.5037783375314908,False,False,-22.56128544692599,-2.3384382428697448
H6B,maceracion,Grupo 4 - H30,2,0.2,7.72,20.15113350125945,5.903295539172794,False,MACERACIÓN,49,52480746.02497723,7.94,87096358.99560814,39.74404139256431,2.770780856423183,False,False,19.59290789130486,-0.4161415377393516
H6B,maceracion,Grupo 4 - H30,3,0.2,8.03,22.544080604534003,,False,MACERACIÓN,50,107151930.52376048,7.94,87096358.99560814,0.0,0.0,False,True,-22.544080604534003,
H6B,maceracion,Grupo 4 - H30,1,1.0,8.08,31.360201511335013,24.68513853904282,False,MACERACIÓN,48,120226443.46174131,7.94,87096358.99560814,0.0,0.0,False,True,-31.360201511335013,
H6B,maceracion,Grupo 4 - H30,2,1.0,8.11,20.15113350125945,5.903295539172794,False,MACERACIÓN,49,128824955.16931322,7.94,87096358.99560814,0.0,0.0,False,True,-20.15113350125945,
H6B,maceracion,Grupo 4 - H30,3,1.0,7.87,22.544080604534003,,False,MACERACIÓN,50,74131024.13009177,7.94,87096358.99560814,14.8861961797624,0.8816120906801062,False,False,-7.657884424771602,-1.7435548768178473
H6B,maceracion,Grupo 4 - H30,1,5.0,5.45,31.360201511335013,24.68513853904282,False,MACERACIÓN,48,281838.2931264455,7.94,87096358.99560814,99.67640634307037,31.360201511335017,False,False,68.31620483173535,5.730195698020835
H6B,maceracion,Grupo 4 - H30,2,5.0,6.34,20.15113350125945,5.903295539172794,False,MACERACIÓN,49,2187761.623949552,7.94,87096358.99560814,97.48811356849042,20.151133501259455,False,False,77.33698006723097,3.65869642125625
H6B,maceracion,Grupo 4 - H30,3,5.0,6.15,22.544080604534003,,False,MACERACIÓN,50,1412537.5446227554,7.94,87096358.99560814,98.37818990264107,22.544080604534,False,False,75.83410929810707,4.105276262631173
H6N,maceracion,Grupo 2 - H15,1,0.0,7.68,22.13541666666666,28.42881944444444,True,MACERACIÓN,75,47863009.2322638,7.68,47863009.2322638,,,False,False,,
H6N,maceracion,Grupo 2 - H15,2,0.0,,31.25,5.459959038806019,True,MACERACIÓN,76,,7.68,47863009.2322638,,,False,False,,
H6N,maceracion,Grupo 2 - H15,3,0.0,,31.90104166666666,,True,MACERACIÓN,77,,7.68,47863009.2322638,,,False,False,,
H6N,maceracion,Grupo 2 - H15,1,0.2,7.18,22.13541666666666,28.42881944444444,False,MACERACIÓN,75,15135612.484362071,7.68,47863009.2322638,68.3772233983162,6.5104166666666625,False,False,46.24180673164955,0.7711621384308509
H6N,maceracion,Grupo 2 - H15,2,0.2,7.15,31.25,5.459959038806019,False,MACERACIÓN,76,14125375.446227554,7.68,47863009.2322638,70.4879077333361,6.9010416666666625,False,False,39.2379077333361,0.8706410868925142
H6N,maceracion,Grupo 2 - H15,3,0.2,7.12,31.90104166666666,,False,MACERACIÓN,77,13182567.385564074,7.68,47863009.2322638,72.45771296661832,7.2916666666666625,False,False,40.55667129995166,0.9672805883554644
H6N,maceracion,Grupo 2 - H15,1,1.0,7.36,22.13541666666666,28.42881944444444,False,MACERACIÓN,75,22908676.52767775,7.68,47863009.2322638,52.1369907677361,4.1666666666666625,False,False,30.00157410106944,0.08553173614368606
H6N,maceracion,Grupo 2 - H15,2,1.0,6.79,31.25,5.459959038806019,False,MACERACIÓN,76,6165950.018614822,7.68,47863009.2322638,87.11750448306866,11.588541666666663,False,False,55.86750448306866,1.9113883803981737
H6N,maceracion,Grupo 2 - H15,3,1.0,7.2,31.90104166666666,,False,MACERACIÓN,77,15848931.924611142,7.68,47863009.2322638,66.88688785174087,6.249999999999989,False,False,34.98584618507421,0.7030736103364025
H6N,maceracion,Grupo 2 - H15,1,5.0,5.98,22.13541666666666,28.42881944444444,False,MACERACIÓN,75,954992.5860214368,7.68,47863009.2322638,98.00473768503112,22.135416666666664,False,False,75.86932101836446,3.894240293328644
H6N,maceracion,Grupo 2 - H15,2,5.0,5.28,31.25,5.459959038806019,False,MACERACIÓN,76,190546.07179632483,7.68,47863009.2322638,99.6018928294465,31.24999999999999,False,False,68.3518928294465,5.522215205919305
H6N,maceracion,Grupo 2 - H15,3,5.0,5.23,31.90104166666666,,False,MACERACIÓN,77,169824.3652461746,7.68,47863009.2322638,99.64518661076642,31.901041666666664,False,False,67.74414494409976,5.637779034386793
H8G,maceracion,Grupo 4 - H32,1,0.0,6.23,100.0,78.59818084537186,True,MACERACIÓN,54,1698243.652461746,6.23,1698243.652461746,,,False,False,,
H8G,maceracion,Grupo 4 - H32,2,0.0,,100.0,37.06903815021673,True,MACERACIÓN,55,,6.23,1698243.652461746,,,False,False,,
H8G,maceracion,Grupo 4 - H32,3,0.0,,35.79454253611558,,True,MACERACIÓN,56,,6.23,1698243.652461746,,,False,False,,
H8G,maceracion,Grupo 4 - H32,1,0.2,4.3,100.0,78.59818084537186,False,MACERACIÓN,54,19952.62314968879,6.23,1698243.652461746,98.82510244506048,30.97913322632424,False,False,-1.1748975549395198,4.4321706893036525
H8G,maceracion,Grupo 4 - H32,2,0.2,4.48,100.0,37.06903815021673,False,MACERACIÓN,55,30199.51720402019,6.23,1698243.652461746,98.22172058996108,28.08988764044944,False,False,-1.7782794100389197,4.011581104924093
H8G,maceracion,Grupo 4 - H32,3,0.2,4.9,35.79454253611558,,False,MACERACIÓN,56,79432.82347242821,6.23,1698243.652461746,95.32264858712803,21.34831460674157,False,False,59.52810605101245,3.014535425807156
H8G,maceracion,Grupo 4 - H32,1,1.0,4.0,100.0,78.59818084537186,False,MACERACIÓN,54,10000.0,6.23,1698243.652461746,99.41115634464441,35.79454253611557,False,False,-0.5888436553555891,5.128858915620727
H8G,maceracion,Grupo 4 - H32,2,1.0,4.48,100.0,37.06903815021673,False,MACERACIÓN,55,30199.51720402019,6.23,1698243.652461746,98.22172058996108,28.08988764044944,False,False,-1.7782794100389197,4.011581104924093
H8G,maceracion,Grupo 4 - H32,3,1.0,0.0,35.79454253611558,,False,MACERACIÓN,56,1.0,6.23,1698243.652461746,99.99994111563446,100.0,False,False,64.20539857951889,14.345104540448332
H8G,maceracion,Grupo 4 - H32,1,5.0,0.0,100.0,78.59818084537186,False,MACERACIÓN,54,1.0,6.23,1698243.652461746,99.99994111563446,100.0,False,False,-5.888436554357668e-05,14.345104540448332
H8G,maceracion,Grupo 4 - H32,2,5.0,0.0,100.0,37.06903815021673,False,MACERACIÓN,55,1.0,6.23,1698243.652461746,99.99994111563446,100.0,False,False,-5.888436554357668e-05,14.345104540448332
H8G,maceracion,Grupo 4 - H32,3,5.0,4.0,35.79454253611558,,False,MACERACIÓN,56,10000.0,6.23,1698243.652461746,99.41115634464441,35.79454253611557,False,False,63.61661380852883,5.128858915620727
H8N,maceracion,Grupo 3 - H24,1,0.0,7.67,34.8109517601043,26.770969143850504,True,MACERACIÓN,78,46773514.12871981,7.67,46773514.12871981,,,False,False,,
H8N,maceracion,Grupo 3 - H24,2,0.0,,24.250325945241205,7.122431825279996,True,MACERACIÓN,79,,7.67,46773514.12871981,,,False,False,,
H8N,maceracion,Grupo 3 - H24,3,0.0,,21.251629726206,,True,MACERACIÓN,80,,7.67,46773514.12871981,,,False,False,,
H8N,maceracion,Grupo 3 - H24,1,0.2,6.36,34.8109517601043,26.770969143850504,False,MACERACIÓN,78,2290867.652767774,7.67,46773514.12871981,95.10221180631552,17.07953063885267,False,False,60.29126004621122,2.9661685128049586
H8N,maceracion,Grupo 3 - H24,2,0.2,6.72,24.250325945241205,7.122431825279996,False,MACERACIÓN,79,5248074.602497723,7.67,46773514.12871981,88.77981545698037,12.385919165580184,False,False,64.52948951173917,2.0684449731046577
H8N,maceracion,Grupo 3 - H24,3,0.2,6.72,21.251629726206,,False,MACERACIÓN,80,5248074.602497723,7.67,46773514.12871981,88.77981545698037,12.385919165580184,False,False,67.52818573077437,2.0684449731046577
H8N,maceracion,Grupo 3 - H24,1,1.0,6.87,34.8109517601043,26.770969143850504,False,MACERACIÓN,78,7413102.413009177,7.67,46773514.12871981,84.15106807538886,10.430247718383312,False,False,49.34011631528456,1.669511501481401
H8N,maceracion,Grupo 3 - H24,2,1.0,7.18,24.250325945241205,7.122431825279996,False,MACERACIÓN,79,15135612.484362071,7.67,46773514.12871981,67.64063430703719,6.38852672750978,False,False,43.39030836179599,0.7373054112566658
H8N,maceracion,Grupo 3 - H24,3,1.0,6.95,21.251629726206,,False,MACERACIÓN,80,8912509.381337458,7.67,46773514.12871981,80.94539282036752,9.387222946544982,False,False,59.69376309416151,1.4464658455786803
H8N,maceracion,Grupo 3 - H24,1,5.0,5.0,34.8109517601043,26.770969143850504,False,MACERACIÓN,78,100000.0,7.67,46773514.12871981,99.78620379104977,34.8109517601043,False,False,64.97525203094547,6.145761947500962
H8N,maceracion,Grupo 3 - H24,2,5.0,5.81,24.250325945241205,7.122431825279996,False,MACERACIÓN,79,645654.2290346549,7.67,46773514.12871981,98.61961573539712,24.2503259452412,False,False,74.36928979015592,4.268908271352645
H8N,maceracion,Grupo 3 - H24,3,5.0,6.04,21.251629726206,,False,MACERACIÓN,80,1096478.196143185,7.67,46773514.12871981,97.65577118468008,21.251629726206,False,False,76.40414145847407,3.7294922718820804
H9N,maceracion,Grupo 2 - H16,1,0.0,7.57,21.4002642007926,25.75957727873184,True,MACERACIÓN,81,37153522.90971728,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,2,0.0,,27.87318361955086,3.77585361372696,True,MACERACIÓN,82,,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,3,0.0,,28.005284015852048,,True,MACERACIÓN,83,,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,1,0.2,,21.4002642007926,25.75957727873184,False,MACERACIÓN,81,,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,2,0.2,,27.87318361955086,3.77585361372696,False,MACERACIÓN,82,,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,3,0.2,,28.005284015852048,,False,MACERACIÓN,83,,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,1,1.0,,21.4002642007926,25.75957727873184,False,MACERACIÓN,81,,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,2,1.0,,27.87318361955086,3.77585361372696,False,MACERACIÓN,82,,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,3,1.0,,28.005284015852048,,False,MACERACIÓN,83,,7.57,37153522.90971728,,,False,False,,
H9N,maceracion,Grupo 2 - H16,1,5.0,5.95,21.4002642007926,25.75957727873184,False,MACERACIÓN,81,891250.9381337459,7.57,37153522.90971728,97.60116708098052,21.400264200792606,False,False,76.20090288018793,3.7059071158067525
H9N,maceracion,Grupo 2 - H16,2,5.0,5.46,27.87318361955086,3.77585361372696,False,MACERACIÓN,82,288403.1503126605,7.57,37153522.90971728,99.2237528833713,27.873183619550858,False,False,71.35056926382045,4.850661790246763
H9N,maceracion,Grupo 2 - H16,3,5.0,5.45,28.005284015852048,,False,MACERACIÓN,83,281838.2931264455,7.57,37153522.90971728,99.24142242497082,28.005284015852048,False,False,71.23613840911878,4.873865703062071
HC10,maceracion,Grupo 1 - H2,1,0.0,7.04,28.977272727272727,25.28409090909091,True,MACERACIÓN,15,10964781.961431852,7.04,10964781.961431852,,,False,False,,
HC10,maceracion,Grupo 1 - H2,2,0.0,,20.738636363636363,4.184920415527321,True,MACERACIÓN,16,,7.04,10964781.961431852,,,False,False,,
HC10,maceracion,Grupo 1 - H2,3,0.0,,26.13636363636364,,True,MACERACIÓN,17,,7.04,10964781.961431852,,,False,False,,
HC10,maceracion,Grupo 1 - H2,1,0.2,6.11,28.977272727272727,25.28409090909091,False,MACERACIÓN,15,1288249.551693135,7.04,10964781.961431852,88.2510244506047,13.21022727272727,False,False,59.273751723331976,2.0164192547478343
HC10,maceracion,Grupo 1 - H2,2,0.2,6.36,20.738636363636363,4.184920415527321,False,MACERACIÓN,16,2290867.652767774,7.04,10964781.961431852,79.10703869145959,9.659090909090907,False,False,58.36840232782323,1.3313895327839222
HC10,maceracion,Grupo 1 - H2,3,0.2,8.08,26.13636363636364,,False,MACERACIÓN,17,120226443.46174131,7.04,10964781.961431852,0.0,0.0,False,True,-26.13636363636364,
HC10,maceracion,Grupo 1 - H2,1,1.0,6.26,28.977272727272727,25.28409090909091,False,MACERACIÓN,15,1819700.8586099823,7.04,10964781.961431852,83.40413092562441,11.079545454545459,False,False,54.42685819835169,1.6145440261676307
HC10,maceracion,Grupo 1 - H2,2,1.0,7.45,20.738636363636363,4.184920415527321,False,MACERACIÓN,16,28183829.31264455,7.04,10964781.961431852,0.0,0.0,False,True,-20.738636363636363,
HC10,maceracion,Grupo 1 - H2,3,1.0,6.18,26.13636363636364,,False,MACERACIÓN,17,1513561.2484362072,7.04,10964781.961431852,86.19615735397116,12.215909090909093,False,False,60.05979371760752,1.8316785924026002
HC10,maceracion,Grupo 1 - H2,1,5.0,5.0,28.977272727272727,25.28409090909091,False,MACERACIÓN,15,100000.0,7.04,10964781.961431852,99.08798916064409,28.97727272727273,False,False,70.11071643337135,4.688111638524249
HC10,maceracion,Grupo 1 - H2,2,5.0,5.58,20.738636363636363,4.184920415527321,False,MACERACIÓN,16,380189.3963205613,7.04,10964781.961431852,96.53263149547469,20.738636363636363,False,False,75.79399513183833,3.3264851511804316
HC10,maceracion,Grupo 1 - H2,3,5.0,5.2,26.13636363636364,,False,MACERACIÓN,17,158489.3192461114,7.04,10964781.961431852,98.55456022925408,26.136363636363637,False,False,72.41819659289044,4.222196690903851
HC15,maceracion,Grupo 1 - H3,1,0.0,7.63,20.96985583224115,20.27086063783312,True,MACERACIÓN,18,42657951.88015926,7.63,42657951.88015926,,,False,False,,
HC15,maceracion,Grupo 1 - H3,2,0.0,,29.2267365661861,9.325042743145548,True,MACERACIÓN,19,,7.63,42657951.88015926,,,False,False,,
HC15,maceracion,Grupo 1 - H3,3,0.0,,10.615989515072078,,True,MACERACIÓN,20,,7.63,42657951.88015926,,,False,False,,
HC15,maceracion,Grupo 1 - H3,1,0.2,6.73,20.96985583224115,20.27086063783312,False,MACERACIÓN,18,5370317.963702532,7.63,42657951.88015926,87.41074588205832,11.795543905635641,False,False,66.44089004981717,1.9377746234058675
HC15,maceracion,Grupo 1 - H3,2,0.2,7.82,29.2267365661861,9.325042743145548,False,MACERACIÓN,19,66069344.80075964,7.63,42657951.88015926,0.0,0.0,False,True,-29.2267365661861,
HC15,maceracion,Grupo 1 - H3,3,0.2,7.77,10.615989515072078,,False,MACERACIÓN,20,58884365.53555884,7.63,42657951.88015926,0.0,0.0,False,True,-10.615989515072078,
HC15,maceracion,Grupo 1 - H3,1,1.0,6.63,20.96985583224115,20.27086063783312,False,MACERACIÓN,18,4265795.188015926,7.63,42657951.88015926,90.0,13.106159895150727,False,False,69.03014416775885,2.1972245773362196
HC15,maceracion,Grupo 1 - H3,2,1.0,7.86,29.2267365661861,9.325042743145548,False,MACERACIÓN,19,72443596.00749905,7.63,42657951.88015926,0.0,0.0,False,True,-29.2267365661861,
HC15,maceracion,Grupo 1 - H3,3,1.0,7.56,10.615989515072078,,False,MACERACIÓN,20,36307805.4770101,7.63,42657951.88015926,14.886196179762411,0.9174311926605561,False,False,4.270206664690333,-1.7435548768178464
HC15,maceracion,Grupo 1 - H3,1,5.0,6.03,20.96985583224115,20.27086063783312,False,MACERACIÓN,18,1071519.305237607,7.63,42657951.88015926,97.48811356849042,20.969855832241148,False,False,76.51825773624927,3.65869642125625
HC15,maceracion,Grupo 1 - H3,2,5.0,5.4,29.2267365661861,9.325042743145548,False,MACERACIÓN,19,251188.6431509582,7.63,42657951.88015926,99.41115634464441,29.226736566186105,False,False,70.1844197784583,5.128858915620727
HC15,maceracion,Grupo 1 - H3,3,5.0,6.82,10.615989515072078,,False,MACERACIÓN,20,6606934.480075965,7.63,42657951.88015926,84.51183381087517,10.615989515072076,False,False,73.8958442958031,1.6968153089939277
HC16,maceracion,Grupo 1 - H4,1,0.0,6.85,23.64963503649634,16.788321167883204,True,MACERACIÓN,21,7079457.843841373,6.85,7079457.843841373,,,False,False,,
HC16,maceracion,Grupo 1 - H4,2,0.0,,13.57664233576642,5.946105650924466,True,MACERACIÓN,22,,6.85,7079457.843841373,,,False,False,,
HC16,maceracion,Grupo 1 - H4,3,0.0,,13.138686131386851,,True,MACERACIÓN,23,,6.85,7079457.843841373,,,False,False,,
HC16,maceracion,Grupo 1 - H4,1,0.2,6.25,23.64963503649634,16.788321167883204,False,MACERACIÓN,21,1778279.410038923,6.85,7079457.843841373,74.88113568490418,8.75912408759124,False,False,51.231500648407845,1.0922828685948185
HC16,maceracion,Grupo 1 - H4,2,0.2,7.0,13.57664233576642,5.946105650924466,False,MACERACIÓN,22,10000000.0,6.85,7079457.843841373,0.0,0.0,False,True,-13.57664233576642,
HC16,maceracion,Grupo 1 - H4,3,0.2,7.81,13.138686131386851,,False,MACERACIÓN,23,64565422.903465495,6.85,7079457.843841373,0.0,0.0,False,True,-13.138686131386851,
HC16,maceracion,Grupo 1 - H4,1,1.0,6.75,23.64963503649634,16.788321167883204,False,MACERACIÓN,21,5623413.251903491,6.85,7079457.843841373,20.567176527571775,1.4598540145985384,False,False,-3.0824585089245637,-1.351215244109054
HC16,maceracion,Grupo 1 - H4,2,1.0,6.07,13.57664233576642,5.946105650924466,False,MACERACIÓN,22,1174897.5549395303,6.85,7079457.843841373,83.40413092562436,11.386861313868602,False,False,69.82748858985794,1.6145440261676258
HC16,maceracion,Grupo 1 - H4,3,1.0,6.03,13.138686131386851,,False,MACERACIÓN,23,1071519.305237607,6.85,7079457.843841373,84.8643875156379,11.970802919708024,False,False,71.72570138425105,1.7240041316935482
HC16,maceracion,Grupo 1 - H4,1,5.0,5.23,23.64963503649634,16.788321167883204,False,MACERACIÓN,21,169824.3652461746,6.85,7079457.843841373,97.6011670809805,23.649635036496342,False,False,73.95153204448417,3.7059071158067427
HC16,maceracion,Grupo 1 - H4,2,5.0,5.92,13.57664233576642,5.946105650924466,False,MACERACIÓN,22,831763.7711026708,6.85,7079457.843841373,88.2510244506047,13.57664233576642,False,False,74.67438211483828,2.0164192547478343
HC16,maceracion,Grupo 1 - H4,3,5.0,5.95,13.138686131386851,,False,MACERACIÓN,23,891250.9381337459,6.85,7079457.843841373,87.41074588205831,13.138686131386857,False,False,74.27205975067146,1.9377746234058655
HC17,maceracion,Grupo 3 - H21,1,0.0,7.68,22.786458333333336,17.925347222222218,True,MACERACIÓN,24,47863009.2322638,7.68,47863009.2322638,,,False,False,,
HC17,maceracion,Grupo 3 - H21,2,0.0,,12.890624999999991,4.950200496313634,True,MACERACIÓN,25,,7.68,47863009.2322638,,,False,False,,
HC17,maceracion,Grupo 3 - H21,3,0.0,,18.09895833333333,,True,MACERACIÓN,26,,7.68,47863009.2322638,,,False,False,,
HC17,maceracion,Grupo 3 - H21,1,0.2,7.15,22.786458333333336,17.925347222222218,False,MACERACIÓN,24,14125375.446227554,7.68,47863009.2322638,70.4879077333361,6.9010416666666625,False,False,47.701449400002765,0.8706410868925142
HC17,maceracion,Grupo 3 - H21,2,0.2,7.23,12.890624999999991,4.950200496313634,False,MACERACIÓN,25,16982436.52461746,7.68,47863009.2322638,64.51866107664239,5.859374999999989,False,False,51.628036076642395,0.5979476068339895
HC17,maceracion,Grupo 3 - H21,3,0.2,6.76,18.09895833333333,,False,MACERACIÓN,26,5754399.373371567,7.68,47863009.2322638,87.97735565382587,11.979166666666663,False,False,69.87839732049254,1.990287558816006
HC17,maceracion,Grupo 3 - H21,1,1.0,7.04,22.786458333333336,17.925347222222218,False,MACERACIÓN,24,10964781.961431852,7.68,47863009.2322638,77.09132347232224,8.333333333333325,False,False,54.30486513898891,1.2134750117377782
HC17,maceracion,Grupo 3 - H21,2,1.0,7.08,12.890624999999991,4.950200496313634,False,MACERACIÓN,25,12022644.34617413,7.68,47863009.2322638,74.88113568490418,7.8125,False,False,61.99051068490419,1.0922828685948185
HC17,maceracion,Grupo 3 - H21,3,1.0,7.1,18.09895833333333,,False,MACERACIÓN,26,12589254.117941665,7.68,47863009.2322638,73.69732008104619,7.5520833333333375,False,False,55.59836174771286,1.0302956039459268
HC17,maceracion,Grupo 3 - H21,1,5.0,5.93,22.786458333333336,17.925347222222218,False,MACERACIÓN,24,851138.0382023759,7.68,47863009.2322638,98.22172058996108,22.786458333333336,False,False,75.43526225662774,4.011581104924093
HC17,maceracion,Grupo 3 - H21,2,5.0,6.69,12.890624999999991,4.950200496313634,False,MACERACIÓN,25,4897788.193684466,7.68,47863009.2322638,89.76707007719244,12.89062499999999,False,False,76.87644507719246,2.171607261205619
HC17,maceracion,Grupo 3 - H21,3,5.0,6.29,18.09895833333333,,False,MACERACIÓN,26,1949844.5997580453,7.68,47863009.2322638,95.92619722195887,18.098958333333325,False,False,77.82723888862554,3.1590022101414705
HC19,maceracion,Grupo 1 - H5,1,0.0,6.9,29.71014492753624,14.347826086956529,True,MACERACIÓN,27,7943282.347242822,6.9,7943282.347242822,,,False,False,,
HC19,maceracion,Grupo 1 - H5,2,0.0,,14.78260869565218,15.584259531257048,True,MACERACIÓN,28,,6.9,7943282.347242822,,,False,False,,
HC19,maceracion,Grupo 1 - H5,3,0.0,,-1.4492753623188352,,True,MACERACIÓN,29,,6.9,7943282.347242822,,,False,False,,
HC19,maceracion,Grupo 1 - H5,1,0.2,6.7,29.71014492753624,14.347826086956529,False,MACERACIÓN,27,5011872.336272725,6.9,7943282.347242822,36.90426555198071,2.898550724637683,False,False,7.194120624444466,-0.5363260254090362
HC19,maceracion,Grupo 1 - H5,2,0.2,7.38,14.78260869565218,15.584259531257048,False,MACERACIÓN,28,23988329.190194897,6.9,7943282.347242822,0.0,0.0,False,True,-14.78260869565218,
HC19,maceracion,Grupo 1 - H5,3,0.2,7.32,-1.4492753623188352,,False,MACERACIÓN,29,20892961.308540408,6.9,7943282.347242822,0.0,0.0,False,True,1.4492753623188352,
HC19,maceracion,Grupo 1 - H5,1,1.0,6.52,29.71014492753624,14.347826086956529,False,MACERACIÓN,27,3311311.214825908,6.9,7943282.347242822,58.313061652966525,5.507246376811603,False,False,28.602916725430283,0.335638259687314
HC19,maceracion,Grupo 1 - H5,2,1.0,7.18,14.78260869565218,15.584259531257048,False,MACERACIÓN,28,15135612.484362071,6.9,7943282.347242822,0.0,0.0,False,True,-14.78260869565218,
HC19,maceracion,Grupo 1 - H5,3,1.0,7.45,-1.4492753623188352,,False,MACERACIÓN,29,28183829.31264455,6.9,7943282.347242822,0.0,0.0,False,True,1.4492753623188352,
HC19,maceracion,Grupo 1 - H5,1,5.0,4.85,29.71014492753624,14.347826086956529,False,MACERACIÓN,27,70794.57843841374,6.9,7943282.347242822,99.10874906186625,29.71014492753624,False,False,69.39860413433001,4.711346977274065
HC19,maceracion,Grupo 1 - H5,2,5.0,5.88,14.78260869565218,15.584259531257048,False,MACERACIÓN,28,758577.5750291835,6.9,7943282.347242822,90.45007413978566,14.782608695652177,False,False,75.66746544413348,2.2482646403838156
HC19,maceracion,Grupo 1 - H5,3,5.0,7.0,-1.4492753623188352,,False,MACERACIÓN,29,10000000.0,6.9,7943282.347242822,0.0,0.0,False,True,1.4492753623188352,
HC20,maceracion,Grupo 1 - H6,1,0.0,7.68,4.687499999999993,2.6041666666666656,True,MACERACIÓN,30,47863009.2322638,7.68,47863009.2322638,,,False,False,,
HC20,maceracion,Grupo 1 - H6,2,0.0,,1.5625000000000016,1.8042195912175747,True,MACERACIÓN,31,,7.68,47863009.2322638,,,False,False,,
HC20,maceracion,Grupo 1 - H6,3,0.0,,1.5625000000000016,,True,MACERACIÓN,32,,7.68,47863009.2322638,,,False,False,,
HC20,maceracion,Grupo 1 - H6,1,0.2,7.26,4.687499999999993,2.6041666666666656,False,MACERACIÓN,30,18197008.586099826,7.68,47863009.2322638,61.981060367943876,5.46875,False,False,57.29356036794388,0.488744413510221
HC20,maceracion,Grupo 1 - H6,2,0.2,7.76,1.5625000000000016,1.8042195912175747,False,MACERACIÓN,31,57543993.73371567,7.68,47863009.2322638,0.0,0.0,False,True,-1.5625000000000016,
HC20,maceracion,Grupo 1 - H6,3,0.2,7.18,1.5625000000000016,,False,MACERACIÓN,32,15135612.484362071,7.68,47863009.2322638,68.3772233983162,6.5104166666666625,False,False,66.8147233983162,0.7711621384308509
HC20,maceracion,Grupo 1 - H6,1,1.0,6.89,4.687499999999993,2.6041666666666656,False,MACERACIÓN,30,7762471.166286912,7.68,47863009.2322638,83.7818990264107,10.286458333333337,False,False,79.09439902641071,1.6420890195619633
HC20,maceracion,Grupo 1 - H6,2,1.0,7.52,1.5625000000000016,1.8042195912175747,False,MACERACIÓN,31,33113112.14825908,7.68,47863009.2322638,30.81690290810637,2.083333333333337,False,False,29.25440290810637,-0.8086932359450735
HC20,maceracion,Grupo 1 - H6,3,1.0,7.28,1.5625000000000016,,False,MACERACIÓN,32,19054607.17963248,7.68,47863009.2322638,60.18928294465022,5.208333333333326,False,False,58.62678294465022,0.4133581635008712
